video,onca,caseiro,fake news,ironia,notícia,Conservacionistas,comment_text
video3,neutro,neutro,não,não,neutra,,O ser humano  está invadindo o habitat das onças.
video3,negativo,neutro,sim,não,neutra,,NÃO é os animais que ultrapassam mas sim o bicho home quwe quer tomar posse de tudo
video3,neutro,neutro,não,não,neutra,,Muito triste 😞
video3,neutro,neutro,não,sim,neutra,,Morto n comido kkk
video3,neutro,neutro,não,não,neutra,,Que coisa triste!
video3,neutro,neutro,não,não,neutra,,O que aconteceu foi que o ser humano invadiu p teritorio da onça o que ele foi fazer la se ele estivese na cidade longe do teritorio das onças isto nao teria acontecido e o mesmo que o cidadao esta em casa armado e um indiviou ivade a casa dele
video3,neutro,neutro,não,não,neutra,,Pois é..já disseram q N existe imagem do ataque ..mas se twm circuitos de segurança..como N tem essas imagens ?
video3,positivo,positivo,não,não,neutra,,Absurdo q estão fazendo com a onça. Triste do sr perder a vida. Mas a culpa é do próprio homem
video3,neutro,neutro,não,sim,neutra,,"A onça teve razão amigo, não subestime ela😂"
video3,neutro,neutro,sim,não,neutra,,"A polícia ambiental tem culpa, pois sabia dos rastros da onça, por meio de vídeo e nada fez para capturar o felino. Polícia Ambiental e nada são a mesma coisa."
video3,negativo,neutro,não,não,neutra,,Se fosse aqui no Maranhão  tinha entrado no tiro
video3,negativo,negativo,não,não,neutra,,"Faltou  boa arma  de fogo  na cintura e bom facão na cintura .  Ele era muito imaturo apesar da idade ,um lugar de ninho de Onça . Onça boa para mim é morta pq se não morremos todos por ela ."
video3,neutro,positivo,não,não,neutra,,"Meu Deus que coisa triste, que Deus console os familiares ❤❤"
video3,negativo,neutro,sim,não,neutra,,Infelizmente nois mora em um país que se uma pessoa matar uma cassa. Eli vai preso ..mais se um animal matar um serumano não tem nada...que vergonha desses governantes e autoridades..na minha opinião tem que cassa essa honça e matar...
video3,neutro,neutro,sim,não,neutra,,Tu é um brincalhão coloca uma coisa na tua cabeça onde tem onça ela ataca sim o humano para ela tanto faz se é um jacaré uma capivara ou um humano tanto faz para ela o bicho é predador
video3,positivo,neutro,não,não,neutra,,Coitado da onça
video3,neutro,neutro,não,não,neutra,,Não tenha dúvida ataca e mata <br>Agora mora num Pantanal saber q tem onça e sair desarmado é brinca com a sorte
video3,negativo,negativo,não,não,neutra,,Em Arapongas já esteve 2 uma rodando colégio.outra perto do upa
video3,negativo,neutro,não,não,neutra,,Uma fera  tão agressiva assim não pode continuar vivendo.
video3,neutro,neutro,não,não,neutra,,Então tu é a favor da pena d morte no  Brasil? Pq aqui estuprador..assassino é td preservado
video3,positivo,negativo,não,não,neutra,,"A onça é a vítima! O ser humano invade o espaço do animal, ela estava com fome e Jorge foi imprudente."
video3,negativo,positivo,não,não,neutra,,"​@@dudaamorasantana8037larga de falar baboseira, como podes generalizar, a maioria dos seres humanos, são pessoas que trabalham para sobreviver, não podem matar mais nem uma mosca, que já é processado, e você defendendo um animal com garras, força, dentes afiados, peso, contra um homem indefeso, sem nenhuma arma, um senhor de respeito, trabalhador. <br>Procura um serviço no meio do Pantanal e fica lá defendendo os gatinhos indefesos, sem armas, que vai ver."
video3,negativo,neutro,não,não,neutra,,Pará mi teria quê ser eliminada Moro na roça verdade sejam dita odeio onças
video3,negativo,neutro,não,não,neutra,,Essa onça deve ser sacrificada e da carne dela fazer um belo churrasco.<br>Nenhum animal da natureza deve se meter com o bicho homem.
video3,neutro,negativo,não,não,neutra,,​@@patianatural33Né fico incomodada com isso parece que ele não se importava😮😢
video3,neutro,positivo,não,não,neutra,,Deus abençoe a família conforte.
video4,negativo,neutro,não,sim,neutra,,"Se você correr: a onça corre melhor.<br>Se você subir na árvore: a onça sobe melhor.<br>Se você fugir pro rio: a onça nada melhor.<br>Se você sabe voar, talvez tenha uma chance."
video4,negativo,neutro,não,não,neutra,,"Se não estiver armado, é praticamente impossível fugir de uma onça. Vi o vídeo de uma onça que pulou no rio, mergulhou e abateu um jacaré - onde teoricamente é o habitat dele -, subiu o barranco com o jacaré na boca e, possivelmente, deve ter subido em alguma árvore. Esse bicho é  muuuuito forte."
video4,negativo,neutro,não,não,neutra,,Um cachorro atacando a gente já é uma sensação ruim imagina uma onça....
video4,neutro,negativo,não,não,neutra,,"Ele não deu muita atenção pela onça, duvidou demais. Tem de andar preparado e ficar atento, jamais relaxar."
video4,neutro,neutro,não,não,neutra,,Pra mim ficar em um num mato desse no mínimo teria que ter um arsenal de armas igual o RAMBO.
video4,neutro,negativo,não,não,neutra,,Vendo os rastros em torno no quintal (terreiro) e não se precaver ou pedir assistência ambiental é muita simplicidade desse senhor que confiou de mais além das imagens das câmeras de monitoramento que praticamente toda noite tinha filmagens e aparições das Onças é inacreditável a imprudência era nítido essa fatalidade o homem estava convivendo com as onças diariamente.
video4,negativo,neutro,sim,não,neutra,,"A verdade é que uma onça pintada pode ter espaço territorial de até 150 quilômetros, detalhe é que tudo vivo que estiver dentro deste território  de caça da onça, é alvo do predador. Teria que ter um melhor manejo na preservação da onça pintada, sem botar a vida de famílias de agricultores em risco diário."
video4,neutro,neutro,não,não,neutra,,"Meus avós moram no interior do Amazonas, bem dentro da mata mesmo. Já fui pescar no lago com meus primos e tive a idiotice de voltar pra casa sozinha e desarmada pela mata. Encontrei pegadas enormes nesse dia. Hoje lembro disso e tive a certeza que tinha um anjo da guarda ao meu lado o tempo todo 😮"
video4,negativo,positivo,não,não,neutra,,"Infelizmente esta onça, tem que ser abatida, pois a partir deste ataque fatal, ela , assimilou que seres humanos, fazem parte de seu cardápio, muito triste, que Deus conforte seus familiares."
video4,negativo,neutro,não,não,neutra,,"Onça é um animal perigoso, mds so de imaginar a dor q ele sentiu ja é de se assustar. Macabro hem"
video4,neutro,positivo,não,não,neutra,,Que tristeza! Deus conforte a família!
video4,neutro,positivo,não,não,neutra,,Que triste! Pior foi ver o cunhado ainda brincando dias antes  dizendo na zoeira  : a onça vai acabar comendo o Jorge! 😢😢 I<br>Amagino o sofrimento que o Jorge passou 😢. Que Deus o tenha em Seu Reino!🙏😔
video4,negativo,neutro,não,sim,neutra,,"Na cidade bandido mata a gente,no interior é a onça,o vida!"
video4,neutro,positivo,sim,não,neutra,,"Quando um ambiente passa por desequlibrios, como vem acontecendo com o Pantanal, os incêndios criminosos, a depredação e desmatamento gera escassez, ou seja, a presa que a onça custumava predar some. Então, em modo de sobrevivência, ela acabar por predar o que estiver disponível... uma fatalidade decorrente dos problemas ambientais que só tendem a piorar com o andar da carruagem... meus sentimentos aos familiares"
video4,neutro,negativo,não,não,neutra,,"Se tivesse um revólver na cinta, talvez estaria vivo"
video4,negativo,positivo,não,não,neutra,,Tristeza!A pintada atacou ferozmente e ele não teve como escapar.<br>Meus sentimentos à família.
video4,neutro,negativo,não,não,neutra,,Se tivesse um revólver : sobreviveria
video4,negativo,neutro,não,não,neutra,,"Pra quem curte filme tem uma história parecida e o filme é top o nome do filme é &quot;A sombra e a escuridão&quot; com Michael Douglas e Val Kilmer, o filme é baseado em fatos reais e conta a história de dois Leões que atacavam trabalhadores, claro que tem uma pitada de Hollywood, mas já ví muitas pessoas antigas comentando o seguinte: &quot;Quando um animal selvagem esperimenta o sangue humano ele tem que ser caçado e morto, ou isso se perpetua.&quot;"
video4,neutro,positivo,não,não,neutra,,Coitado.<br>Que Deus o receba.😢
video4,neutro,neutro,não,sim,neutra,,"o melhor é ter um dog ou um amigo que corra menos que você. kkk brincadeira, essa ultima parte é brincadeira kkkk"
video4,neutro,positivo,não,não,neutra,,Meus sentimentos as famílias 😢
video4,negativo,neutro,não,não,neutra,,"Ela estáva brigando com a outra porque já tinha marcado território,  pois já era presa dela .<br>Só estava vigiando ele para atacar"
video4,negativo,neutro,não,não,neutra,,"@@mateslareal978 mais se estivesse armado tinha 90% de chance de sobreviver, a onça não é imortal  prá levar vários chumbo."
video4,neutro,neutro,não,não,neutra,,As palavras tem poder
video4,positivo,neutro,não,não,neutra,,"negativo! o ataque ao ser humano é um caso extremamente esporádico, quando o animal está velho/desnutrido e com a visão prejudicada. se onças no geral começassem atacar seres humanos pode ter certeza que iriam ter muito mais reportagens semanais disso... fato é, provavelmente o animal estava esfomeado e não via nenhuma opção de alimentar-se e acabou com essa tragédia infelizmente. meus pêsames a família e amigos.  bom salientar que os animais são irracionais, nos que deveriamos pensar, e botar o cerebelo p funcionar, assim como cobra não é do diabo, a onça/jacaré/tubarão e por ai vai... não são assassinos de seres humanos, ate porque muitas dessas situações que os animais se encontram somos nos mesmo que colocamos eles nisso e depois queremos o crucificar."
video4,neutro,neutro,não,não,neutra,,O cachorro luta com mandíbula a onça  luta com mandíbula e as unhas.
video4,neutro,negativo,não,não,neutra,,"Foi avisado mas não deu a devida importância por algo tão sério,poderia ter ido embora desse lugar ,que triste"
video4,neutro,neutro,não,não,neutra,,Não tem como escapar de uma onca pantaneira são as maiores do mundo tem um canal que mostra as que ja foram capturadas quê uzam colares o record é do jaguar lopez com 155kg pezado e catalogado não tem como sobriver a um ataque
video4,negativo,neutro,não,não,neutra,,Manejo para onça é cartucho de 16
video4,neutro,positivo,não,não,neutra,,"Meu Deus que triste isso😢<br>Que Deus conforte os corações dos familiares, imagine o desespero desse vítima misericórdia😢"
video4,neutro,neutro,não,não,neutra,,Se um Pitbull que já enorme causa pânico ao sermos atacados imagina o maior felino das Américas
video4,neutro,positivo,não,não,neutra,,Que DEUS conforte familiares e amigos.
video4,neutro,neutro,não,não,neutra,,"Jacaré do porte pequeno, queria ver ela pega um crocodilo"
video4,neutro,positivo,não,não,neutra,,O próprio cunhado profetizou a morte dele.. muito triste. Deus conforte toda família
video4,neutro,positivo,não,não,neutra,,Difícil não relaxar morando há tanto tempo no mesmo local. Acaba acostumando.
video4,positivo,negativo,sim,não,neutra,,"E a onça tá certa, estava em seu habitat, somos presa, que ela sobreviva e o humano aprenda que o risco de se meter nessas áreas não compensa"
video4,neutro,neutro,não,não,neutra,,Misericórdia imagino como wsse senhor sofreu morte terrível 😢😢😢😢
video4,negativo,negativo,não,não,neutra,,"As unhas de gato já doi né imagina das onças, rasgando tudo fora as mordidas mordendo coitado do veio, sem  chance, se ele tivesse armado ou apenas uma faca durante a mordida cravava na onça ele fugia na hora,  tinha chance de sobreviver"
video4,negativo,neutro,não,sim,neutra,,"quero ver essas mesmas pessoas que falam que &quot;ai não pode matar a oncinha, nós é que invadimos o espaço dela&quot; quando a onça estiver se aproximando de um filho ou filha sua, se vc vai pensar e agir de forma em não ferir ou abater o animal.<br>É como diz o velho ditado, pimenta do cool do outros é refresco!"
video4,neutro,neutro,não,sim,neutra,,@ cara kkk vc não conhece o poder de uma onça pintada adulta e principalmente do pantanal! Kkkk
video4,neutro,negativo,não,não,neutra,,"Exatamente, é até estranho um caseiro nessa região estar desarmado"
video4,neutro,neutro,não,não,neutra,,Meu pai que era da roça fava que onça anda no meio do mato sem fazer barulho nenhum.
video4,negativo,neutro,não,não,neutra,,Eu já presenciei um caso que mesmo um caseiro atirando contra a onça ela vinha encima.
video4,neutro,neutro,não,não,neutra,,Rapaz eu vendo esse caso eu la em presidente Figueiredo Amazonas eu dormi no baraco 8 km de picada sozinho e Deus agora eu imagino que perigo que eu passei
video4,negativo,neutro,não,não,neutra,,Sim abatida urgentemente
video4,positivo,positivo,não,não,neutra,,Coitada tava com fome😢e o pobre do senhorzinho quem foi a comida 😢😢
video4,negativo,neutro,não,sim,neutra,,Onça Mata Mesmo So o Serjao Pra Matar Onça 😢😢😢
video4,neutro,neutro,não,não,neutra,,Toda tragédia deixa avisos antes!!!
video4,neutro,negativo,não,sim,neutra,,É só não invadir  o território  da onça que não virá  comida
video4,neutro,neutro,não,não,neutra,,Concordo com você 😥😭
video4,neutro,neutro,não,não,neutra,,@@brunoperiniperini3839 E a força também.
video4,neutro,positivo,não,não,neutra,,Coitado do senhor. 😢
video4,negativo,negativo,não,não,neutra,,"Ele deveria ter se cuidado, andar armado, ou fazer armadilha para pegar essa onça,ainda mais porque as câmeras dele, mostrou a onça andando em sua residencia por varias madrugadas."
video4,neutro,neutro,não,sim,neutra,,"Olá sou a onça, sim eu pego crocodilo 😂😂​@@LeandroGomesOliveira-m4c"
